x,y,id,s
0.51,-0.26,"o_27.txt",4.0
0.71,-0.19,"o_28.txt",4.0
0.32,-0.01,"o_29.txt",4.0
0.52,-0.16,"o_30.txt",4.0
0.42,-0.13,"o_31.txt",4.0
0.29,-0.05,"o_32.txt",4.0
0.89,-0.05,"oa_1.txt",9.27
-0.60,-0.19,"oa_2.txt",4.0
0.51,-0.19,"oa_3.txt",4.0
0.88,-0.00,"oa_4.txt",9.74
-0.60,-0.19,"oa_5.txt",4.0
0.51,-0.19,"oa_6.txt",4.0
0.57,-0.08,"oa_7.txt",8.69
0.99,0.15,"ob_1.txt",48.83
0.12,0.18,"oc_1.txt",38.84
-0.15,-0.09,"oc_2.txt",4.0
0.30,-0.09,"oc_3.txt",4.0
-0.36,-0.20,"oc_4.txt",4.0
0.43,-0.19,"oc_5.txt",14.77
0.27,0.05,"od_1.txt",15.57
-0.24,-0.16,"od_2.txt",4.57
0.25,-0.06,"od_3.txt",4.0
-0.58,-0.18,"od_4.txt",4.0
0.39,-0.18,"od_5.txt",4.0
0.90,-0.12,"od_6.txt",4.0
0.50,-0.02,"od_7.txt",4.0
0.48,0.05,"od_8.txt",5.05
-0.44,0.11,"ody2011_1.txt",10.14
-0.29,0.03,"ody2011_2.txt",36.08
-0.22,0.01,"ody2011_3.txt",29.95
-0.32,-0.05,"ody2011_4.txt",4.0
-0.13,-0.06,"ody2011_5.txt",4.0
-0.25,0.10,"ody2011_6.txt",23.53
-0.13,0.05,"ody2011_7.txt",44.19
0.18,0.02,"odyperform_1.txt",29.1
-0.39,-0.17,"oe_1.txt",4.0
0.86,0.16,"oe_2.txt",50.63
-0.36,-0.17,"of_1.txt",8.06
0.85,0.25,"of_2.txt",48.79
0.82,0.21,"og_1.txt",44.94
0.79,0.31,"og_2.txt",8.03
-0.12,0.24,"oh_1.txt",17.54
0.51,0.32,"oh_2.txt",5.29
-0.13,-0.01,"oh_3.txt",4.0
0.18,-0.04,"oh_4.txt",4.0
0.79,0.07,"oh_5.txt",18.43
-0.33,0.07,"oh_6.txt",4.0
0.87,-0.19,"oh_7.txt",7.33
-0.11,-0.25,"ohioarchive_1.txt",13.12
0.62,0.35,"oi_1.txt",45.14
0.55,0.22,"oj_1.txt",45.41
0.62,0.25,"ok_1.txt",38.72
-0.29,-0.07,"ok_2.txt",4.0
-0.50,-0.09,"ok_3.txt",4.0
0.08,0.24,"ok_4.txt",12.49
-0.11,0.21,"ol_1.txt",9.97
0.64,0.03,"ol_2.txt",33.82
-0.38,-0.15,"oldaba_1.txt",4.0
-0.60,-0.19,"oldaba_2.txt",4.0
0.36,0.19,"oldaba_3.txt",4.0
-0.58,-0.18,"oldaba_4.txt",4.0
-0.42,-0.11,"oldaba_5.txt",4.0
-0.15,0.61,"oldaba_6.txt",4.0
-0.52,-0.12,"oldaba_7.txt",4.0
0.47,-0.12,"oldaba_8.txt",4.0
0.57,-0.24,"oldaba_9.txt",4.0
-0.52,-0.12,"oldaba_10.txt",4.0
-0.60,-0.19,"oldaba_11.txt",4.0
-0.60,-0.19,"oldaba_12.txt",4.0
-0.60,-0.19,"oldaba_13.txt",4.0
-0.08,0.43,"oldaba_14.txt",4.0
-0.01,0.29,"oldaba_15.txt",4.0
-0.21,0.17,"oldaba_16.txt",4.0
0.23,-0.43,"oldaba_17.txt",4.0
-0.25,-0.14,"oldaba_18.txt",4.0
-0.56,0.07,"oldaba_19.txt",4.0
-0.24,0.08,"oldaba_20.txt",4.0
-0.09,-0.18,"oldaba_21.txt",4.0
-0.52,0.13,"oldaba_22.txt",4.0
-0.12,0.01,"oldaba_23.txt",4.0
0.25,-0.19,"oldaba_24.txt",4.0
0.06,0.36,"oldaba_25.txt",4.0
-0.52,0.06,"oldaba_26.txt",4.0
-0.51,-0.12,"oldaba_27.txt",4.0
-0.21,0.04,"oldaba_28.txt",4.0
0.26,0.05,"oldaba_29.txt",4.0
-0.51,-0.12,"oldaba_30.txt",4.0
-0.49,-0.18,"oldaba_31.txt",4.0
-0.60,-0.19,"oldaba_32.txt",4.0
-0.30,-0.13,"oldaba_33.txt",4.0
-0.60,-0.18,"oldaba_34.txt",4.0
-0.23,0.51,"oldaba_35.txt",4.0
-0.53,-0.19,"oldaba_36.txt",4.0
-0.17,0.18,"oldaba_37.txt",4.0
-0.31,-0.09,"oldaba_38.txt",4.0
-0.07,0.26,"oldaba_39.txt",4.0
0.04,-0.25,"oldcourses_1.txt",4.0
-0.13,-0.32,"oldcourses_2.txt",4.0
-0.27,-0.17,"oldcourses_3.txt",4.0
-0.26,-0.16,"oldcourses_4.txt",4.0
-0.40,-0.19,"oldcourses_5.txt",4.0
-0.36,-0.20,"oldcourses_6.txt",4.0
-0.47,-0.22,"oldcourses_7.txt",4.0
-0.20,-0.19,"oldcourses_8.txt",4.0
0.58,-0.22,"oldcourses_9.txt",4.0
-0.45,-0.18,"oldcourses_10.txt",4.0
-0.56,-0.13,"oldcourses_11.txt",4.0
-0.42,0.42,"om_1.txt",4.0
-0.60,-0.19,"om_2.txt",4.0
-0.60,-0.19,"om_3.txt",4.0
-0.58,-0.14,"om_4.txt",4.0
-0.59,-0.15,"om_5.txt",4.0
-0.58,-0.13,"om_6.txt",4.0
-0.59,-0.15,"om_7.txt",4.0
-0.59,-0.14,"om_8.txt",4.0
-0.59,-0.16,"om_9.txt",4.0
0.18,0.05,"om_10.txt",41.04
0.61,0.23,"on_1.txt",7.4
-0.60,-0.19,"on_2.txt",4.0
-0.60,-0.19,"on_3.txt",4.0
-0.59,-0.19,"on_4.txt",4.0
-0.60,-0.19,"on_5.txt",4.0
-0.60,-0.19,"on_6.txt",4.0
-0.60,-0.19,"on_7.txt",4.0
-0.60,-0.19,"on_8.txt",4.0
0.18,0.07,"on_9.txt",18.02
-0.37,-0.14,"on_10.txt",4.0
-0.24,0.01,"on_11.txt",4.0
0.73,-0.18,"on_12.txt",4.0
0.40,-0.07,"on_13.txt",4.0
0.26,0.05,"on_14.txt",8.77
-0.30,0.08,"on_15.txt",4.25
0.49,0.01,"on_16.txt",4.0
0.82,0.05,"online_1.txt",8.31
0.68,0.08,"oo_1.txt",23.63
-0.54,-0.13,"oo_2.txt",4.0
-0.42,-0.17,"oo_3.txt",4.0
-0.49,-0.14,"oo_4.txt",4.0
-0.59,-0.19,"oo_5.txt",4.0
0.62,0.31,"oo_6.txt",27.81
0.01,-0.32,"op_1.txt",4.0
0.06,-0.34,"op_2.txt",4.0
-0.40,0.38,"op_3.txt",4.0
-0.13,-0.14,"op_4.txt",4.0
-0.13,-0.35,"op_5.txt",4.0
-0.13,-0.26,"op_6.txt",4.0
-0.20,-0.18,"op_7.txt",42.64
0.65,0.25,"oq_1.txt",16.08
-0.59,-0.19,"oq_2.txt",4.0
0.68,0.35,"oq_3.txt",33.08
0.67,0.10,"or_1.txt",48.54
0.89,0.16,"os_1.txt",13.58
-0.18,0.15,"os_2.txt",6.82
0.68,-0.02,"os_3.txt",13.29
-0.42,0.01,"os_4.txt",4.0
-0.58,-0.18,"os_5.txt",4.0
0.32,0.37,"os_6.txt",12.04
-0.12,0.22,"os_7.txt",4.0
-0.57,-0.16,"ot_1.txt",11.31
0.35,0.32,"ot_2.txt",17.4
0.10,0.04,"ot_3.txt",4.0
-0.03,-0.17,"ot_4.txt",4.0
-0.09,-0.21,"ot_5.txt",4.0
0.09,-0.04,"ot_6.txt",21.13
0.54,0.20,"ou_1.txt",40.28
0.33,0.38,"ov_1.txt",13.99
0.36,0.06,"ov_2.txt",7.38
0.10,0.30,"ov_3.txt",15.89
-0.59,-0.19,"ov_4.txt",4.0
-0.35,0.13,"ov_5.txt",4.0
-0.59,-0.19,"ov_6.txt",4.0
-0.47,-0.22,"ov_7.txt",4.0
-0.59,-0.19,"ov_8.txt",4.0
-0.24,0.10,"ov_9.txt",4.0
0.79,0.16,"ow_1.txt",47.08
0.27,0.11,"ox_1.txt",37.85
-0.24,-0.09,"ox_2.txt",9.47
-0.37,-0.08,"oy_1.txt",4.0
-0.18,-0.04,"oy_2.txt",22.23
0.19,-0.09,"oy_3.txt",4.0
0.41,0.25,"oy_4.txt",27.46
0.85,0.19,"oz_1.txt",17.57
0.58,0.24,"oz_2.txt",20.78
-0.58,-0.13,"oz_3.txt",4.0
0.42,0.18,"oz_4.txt",11.23
0.41,-0.25,"p_1.txt",4.0
0.09,0.14,"p_2.txt",4.0
-0.01,0.02,"p_3.txt",4.0
0.63,-0.11,"p_4.txt",4.0
0.54,0.14,"p_5.txt",4.0
-0.11,0.54,"p_6.txt",4.0
0.40,-0.10,"p_7.txt",4.0
0.02,0.08,"p_8.txt",4.0
-0.58,-0.15,"p_9.txt",4.0
-0.57,-0.17,"p_10.txt",4.0
0.46,-0.24,"p_11.txt",4.0
0.09,-0.12,"p_12.txt",4.0
0.51,0.08,"p_13.txt",4.0
0.69,0.06,"p_14.txt",4.0
0.82,-0.17,"p_15.txt",4.0
-0.02,0.24,"p_16.txt",4.0
-0.25,-0.10,"p_17.txt",4.0
-0.14,0.21,"p_18.txt",4.0
0.50,-0.13,"p_19.txt",4.0
0.76,-0.08,"p_20.txt",4.0
0.24,0.08,"p_21.txt",4.0
-0.59,-0.19,"p_22.txt",4.0
0.44,0.52,"p_23.txt",4.0
-0.26,0.18,"p_24.txt",4.0
0.50,0.06,"p_25.txt",4.0
0.73,-0.24,"p_26.txt",4.0
0.51,-0.19,"p_27.txt",4.0
-0.43,-0.16,"pa_1.txt",27.12
0.19,0.19,"pa_2.txt",4.0
0.51,-0.15,"pa_3.txt",4.0
-0.41,-0.21,"pa_4.txt",4.0
0.57,-0.15,"pa_5.txt",4.0
-0.11,0.09,"pa_6.txt",4.0
-0.07,-0.19,"pa_7.txt",4.0
-0.31,-0.09,"pa_8.txt",4.0
-0.39,0.08,"pa_9.txt",4.0
0.70,0.41,"pa_10.txt",4.72
0.16,0.46,"pa_11.txt",4.66
0.10,-0.19,"pain_1.txt",4.0
0.35,-0.25,"pain_2.txt",4.0
0.51,-0.33,"pain_3.txt",4.0
0.45,-0.04,"pain_4.txt",4.0
0.53,0.19,"pain_5.txt",4.0
0.09,0.44,"pain_6.txt",4.0
-0.27,0.01,"pain_7.txt",4.0
0.44,0.22,"pain_8.txt",4.0
0.72,0.18,"pain_9.txt",4.0
0.38,-0.21,"pain_10.txt",4.0
0.40,-0.28,"pain_11.txt",4.0
0.45,0.26,"pain2_1.txt",4.0
-0.65,0.25,"pain2_2.txt",4.0
0.77,0.42,"pain2_3.txt",6.91
0.75,-0.16,"panamar_1.txt",4.86
0.35,-0.03,"paris_1.txt",18.27
0.46,-0.15,"paris_2.txt",19.22
0.61,-0.01,"pb_1.txt",7.07
0.22,0.48,"pb_2.txt",11.16
0.72,0.05,"pb_3.txt",26.98
0.51,0.12,"pc_1.txt",41.98
0.19,-0.06,"pc_2.txt",5.57
0.66,0.22,"pd_1.txt",50.32
0.31,-0.34,"pe_1.txt",4.41
0.94,-0.19,"pe_2.txt",33.12
-0.65,0.25,"pe_3.txt",4.0
-0.59,-0.11,"pe_4.txt",4.0
-0.65,0.25,"pe_5.txt",4.0
-0.60,-0.18,"pe_6.txt",4.0
-0.59,0.15,"pe_7.txt",4.0
-0.14,0.40,"pe_8.txt",4.0
-0.65,0.25,"pe_9.txt",4.0
-0.60,-0.18,"pe_10.txt",4.0
-0.59,-0.00,"pe_11.txt",4.0
-0.35,0.10,"pe_12.txt",4.0
-0.59,0.14,"pe_13.txt",4.0
-0.40,0.04,"pe_14.txt",4.0
-0.31,-0.03,"pf_1.txt",38.44
-0.65,0.25,"pf_2.txt",4.0
-0.60,-0.03,"pf_3.txt",4.0
-0.65,0.25,"pf_4.txt",4.0
-0.60,0.04,"pf_5.txt",4.0
-0.65,0.25,"pf_6.txt",4.0
-0.60,0.13,"pf_7.txt",4.0
-0.65,0.25,"pf_8.txt",4.0
-0.60,-0.03,"pf_9.txt",4.0
-0.65,0.25,"pf_10.txt",4.0
-0.59,0.10,"pf_11.txt",4.0
-0.65,0.25,"pf_12.txt",4.0
-0.59,-0.05,"pf_13.txt",4.0
-0.65,0.25,"pf_14.txt",4.0
-0.60,0.04,"pf_15.txt",4.0
-0.65,0.25,"pf_16.txt",4.0
-0.60,0.13,"pf_17.txt",4.0
-0.65,0.25,"pf_18.txt",4.0
-0.60,-0.03,"pf_19.txt",4.0
-0.65,0.25,"pf_20.txt",4.0
-0.59,0.10,"pf_21.txt",4.0
-0.65,0.25,"pf_22.txt",4.0
-0.57,-0.11,"pf_23.txt",4.0
-0.65,0.25,"pf_24.txt",4.0
-0.59,0.10,"pf_25.txt",4.0
-0.65,0.25,"pf_26.txt",4.0
-0.60,0.07,"pf_27.txt",4.0
-0.65,0.25,"pf_28.txt",4.0
-0.60,0.08,"pf_29.txt",4.0
-0.65,0.25,"pf_30.txt",4.0
-0.51,-0.04,"pf_31.txt",4.0
0.82,0.18,"pg_1.txt",14.36
-0.59,-0.17,"pg_2.txt",4.0
-0.59,-0.17,"pg_3.txt",4.0
-0.59,-0.17,"pg_4.txt",4.0
-0.59,-0.17,"pg_5.txt",4.0
-0.57,-0.06,"pg_6.txt",4.0
-0.59,-0.16,"pg_7.txt",4.0
-0.59,-0.16,"pg_8.txt",4.0
-0.56,-0.13,"pg_9.txt",4.0
-0.56,-0.06,"pg_10.txt",4.0
0.52,-0.17,"pg_11.txt",4.0
0.92,0.10,"pg_12.txt",25.52
-0.35,-0.01,"ph_1.txt",34.78
0.81,-0.29,"phen_1.txt",7.38
0.83,-0.17,"phen_2.txt",4.0
0.01,-0.03,"phen_3.txt",4.0
-0.58,-0.11,"phen_4.txt",4.0
0.40,-0.38,"phen_5.txt",4.0
0.32,-0.07,"phen_6.txt",4.0
-0.24,-0.09,"phen_7.txt",4.0
0.21,-0.37,"phen_8.txt",4.0
-0.38,0.35,"phen_9.txt",4.0
-0.52,-0.17,"phen_10.txt",4.0
-0.26,-0.20,"phen_11.txt",4.0
0.05,-0.25,"phen_12.txt",4.0
0.87,-0.30,"philosophy_1.txt",15.72
0.94,0.24,"pi_1.txt",31.25
0.10,0.16,"pi_2.txt",7.43
0.71,-0.01,"pi_3.txt",7.8
-0.54,-0.10,"pieces_1.txt",7.0
0.72,0.05,"pj_1.txt",36.86
-0.58,-0.16,"pk_1.txt",4.0
-0.59,-0.16,"pk_2.txt",4.0
-0.59,-0.19,"pk_3.txt",4.0
0.69,0.06,"pk_4.txt",9.34
-0.09,-0.21,"pk_5.txt",4.0
0.19,-0.25,"pk_6.txt",4.0
0.53,-0.10,"pk_7.txt",4.0
0.24,0.09,"pk_8.txt",8.73
0.47,0.14,"pk_9.txt",4.0
-0.11,0.21,"pk_10.txt",8.33
0.49,0.35,"pl_1.txt",44.8
-0.55,-0.18,"play_1.txt",4.0
0.78,0.10,"play_2.txt",4.0
0.25,0.57,"play_3.txt",4.0
-0.39,0.33,"play_4.txt",4.0
-0.01,-0.39,"play_5.txt",4.0
0.15,0.34,"play_6.txt",4.0
-0.19,0.42,"play_7.txt",4.0
-0.11,0.43,"play_8.txt",4.0
-0.33,-0.06,"play_9.txt",4.0
0.13,0.24,"play_10.txt",4.0
-0.36,-0.01,"play_11.txt",4.0
-0.26,0.44,"play_12.txt",4.0
0.16,0.65,"playofplays_1.txt",4.0
-0.55,-0.18,"playz_1.txt",4.0
0.78,0.10,"playz_2.txt",4.0
0.25,0.57,"playz_3.txt",4.0
-0.39,0.33,"playz_4.txt",4.0
-0.01,-0.39,"playz_5.txt",4.0
0.15,0.34,"playz_6.txt",4.0
-0.19,0.42,"playz_7.txt",4.0
-0.11,0.43,"playz_8.txt",4.0
-0.33,-0.06,"playz_9.txt",4.0
0.13,0.24,"playz_10.txt",4.0
-0.36,-0.01,"playz_11.txt",4.0
-0.26,0.44,"playz_12.txt",4.0
0.17,0.65,"playz_13.txt",4.0
-0.58,-0.16,"plumin_1.txt",9.79
0.66,0.16,"pm_1.txt",45.78
0.52,-0.25,"pn_1.txt",4.94
0.82,0.04,"pn_2.txt",16.14
-0.10,-0.39,"pn_3.txt",4.0
-0.40,-0.15,"pn_4.txt",16.74
-0.27,0.20,"pn_5.txt",4.0
0.89,-0.24,"po_1.txt",9.66
-0.59,-0.15,"po_2.txt",4.0
0.77,-0.09,"po_3.txt",13.46
-0.23,0.34,"po_4.txt",4.0
-0.33,0.06,"po_5.txt",4.0
0.87,0.01,"po_6.txt",28.16
0.47,-0.40,"postmode_1.txt",4.0
-0.05,-0.38,"postmode_2.txt",4.0
0.23,-0.24,"postmode_3.txt",4.0
0.85,0.08,"pp_1.txt",38.98
-0.10,0.00,"pp_2.txt",9.99
0.80,0.31,"pq_1.txt",39.63
0.21,0.68,"pq_2.txt",4.0
0.82,0.22,"pr_1.txt",24.52
0.66,0.16,"pr_2.txt",17.41
0.68,-0.23,"prolegomenon_1.txt",4.0
0.68,-0.19,"prolegomenon_2.txt",4.0
0.53,-0.22,"prolegomenon_3.txt",4.0
0.60,-0.24,"prolegomenon_4.txt",4.0
0.60,-0.29,"prolegomenon_5.txt",4.0
0.22,0.35,"prosepoetry_1.txt",5.29
-0.60,-0.19,"prosepoetry_2.txt",4.0
-0.60,-0.19,"prosepoetry_3.txt",4.0
-0.58,-0.14,"prosepoetry_4.txt",4.0
-0.59,-0.15,"prosepoetry_5.txt",4.0
-0.58,-0.13,"prosepoetry_6.txt",4.0
-0.59,-0.15,"prosepoetry_7.txt",4.0
-0.59,-0.14,"prosepoetry_8.txt",4.0
-0.59,-0.16,"prosepoetry_9.txt",4.0
-0.52,-0.14,"prosepoetry_10.txt",5.91
0.55,0.31,"ps_1.txt",6.05
0.74,0.33,"ps_2.txt",11.76
-0.45,-0.11,"ps_3.txt",6.92
-0.52,-0.07,"ps_4.txt",4.0
-0.56,-0.14,"ps_5.txt",4.0
0.82,-0.17,"ps_6.txt",4.0
-0.39,0.08,"ps_7.txt",4.0
0.50,0.69,"ps_8.txt",15.43
-0.00,0.34,"pt_1.txt",4.0
-0.50,0.07,"pt_2.txt",4.0
-0.65,0.25,"pt_3.txt",4.0
0.52,0.32,"pt_4.txt",21.76
0.84,0.36,"pt_5.txt",21.98
-0.65,0.25,"pt_6.txt",4.0
-0.58,-0.09,"pt_7.txt",4.0
-0.65,0.25,"pt_8.txt",4.0
-0.57,-0.06,"pt_9.txt",4.0
-0.65,0.25,"pt_10.txt",4.0
-0.29,-0.10,"pt_11.txt",4.0
0.74,-0.13,"ptalk_1.txt",4.0
0.23,0.17,"ptalk_2.txt",4.0
0.28,-0.18,"ptalk_3.txt",4.0
-0.36,-0.12,"ptalk_4.txt",4.0
0.68,-0.19,"ptalk_5.txt",4.0
0.22,-0.02,"ptalk_6.txt",4.0
0.69,0.19,"pu_1.txt",57.16
-0.14,0.07,"pv_1.txt",21.14
-0.59,-0.10,"pv_2.txt",4.0
-0.59,-0.11,"pv_3.txt",4.0
-0.59,-0.10,"pv_4.txt",4.0
-0.59,-0.11,"pv_5.txt",4.0
-0.59,-0.10,"pv_6.txt",4.0
-0.59,-0.11,"pv_7.txt",4.0
0.35,0.28,"pv_8.txt",27.49
0.76,0.10,"pw_1.txt",14.1
-0.26,-0.17,"pw_2.txt",4.0
0.68,-0.02,"pw_3.txt",26.08
0.74,0.05,"pw_4.txt",10.68
0.83,0.35,"px_1.txt",29.57
0.57,-0.10,"px_2.txt",4.0
0.73,0.26,"px_3.txt",18.38
0.40,0.29,"py_1.txt",43.48
-0.50,-0.05,"py_2.txt",4.0
0.62,0.31,"py_3.txt",4.0
-0.58,-0.17,"py_4.txt",4.0
0.44,0.22,"pz_1.txt",12.06
0.09,0.02,"pz_2.txt",4.0
-0.22,-0.17,"pz_3.txt",4.0
0.59,0.24,"pz_4.txt",7.76
0.78,0.40,"pz_5.txt",25.4
0.57,0.07,"q_1.txt",4.0
0.48,0.48,"q_2.txt",4.0
0.65,-0.24,"q_3.txt",4.0
-0.22,0.33,"q_4.txt",4.0
0.50,-0.13,"q_5.txt",4.0
0.12,0.57,"q_6.txt",4.0
0.73,-0.17,"q_7.txt",4.0
0.16,0.69,"q_8.txt",4.0
-0.33,-0.03,"q_9.txt",4.0
0.63,0.15,"q_10.txt",4.0
0.28,-0.15,"q_11.txt",4.0
-0.15,-0.21,"q_12.txt",4.0
0.70,0.04,"q_13.txt",4.0
0.07,-0.31,"q_14.txt",4.0
0.31,-0.18,"q_15.txt",4.0
0.03,-0.04,"q_16.txt",4.0
0.39,0.02,"q_17.txt",4.0
0.55,0.37,"q_18.txt",4.0
0.88,-0.30,"q_19.txt",7.15
0.58,0.04,"q_20.txt",4.0
0.60,-0.12,"q_21.txt",4.0
0.77,-0.11,"q_22.txt",4.0
0.48,-0.08,"q_23.txt",4.0
0.63,0.12,"q_24.txt",4.0
0.57,0.07,"qa_1.txt",4.0
0.48,0.49,"qa_2.txt",4.0
0.65,-0.24,"qa_3.txt",4.0
-0.22,0.33,"qa_4.txt",4.0
0.50,-0.13,"qa_5.txt",4.0
0.12,0.57,"qa_6.txt",4.0
0.73,-0.17,"qa_7.txt",4.0
0.16,0.69,"qa_8.txt",4.0
-0.33,-0.03,"qa_9.txt",4.0
0.63,0.15,"qa_10.txt",4.0
0.29,-0.15,"qa_11.txt",4.0
-0.16,-0.21,"qa_12.txt",4.0
0.70,0.04,"qa_13.txt",4.0
0.07,-0.31,"qa_14.txt",4.0
0.31,-0.18,"qa_15.txt",4.0
0.03,-0.04,"qa_16.txt",4.0
0.39,0.02,"qa_17.txt",4.0
0.55,0.37,"qa_18.txt",4.0
0.88,-0.30,"qa_19.txt",7.15
0.58,0.04,"qa_20.txt",4.0
0.60,-0.12,"qa_21.txt",4.0
0.77,-0.11,"qa_22.txt",4.0
0.48,-0.08,"qa_23.txt",4.0
0.63,0.12,"qa_24.txt",4.0
0.02,0.15,"qb_1.txt",17.71
0.47,0.17,"qb_2.txt",31.75
-0.49,-0.16,"qc_1.txt",26.85
0.51,0.06,"qc_2.txt",24.28
0.41,-0.06,"qd_1.txt",4.0
0.02,0.01,"qd_2.txt",4.0
0.29,0.04,"qd_3.txt",15.6
0.65,0.09,"qd_4.txt",29.1
-0.33,0.01,"qe_1.txt",12.4
0.47,0.24,"qe_2.txt",25.5
-0.24,-0.15,"qe_3.txt",6.39
0.73,0.09,"qf_1.txt",17.55
0.26,-0.04,"qf_2.txt",4.0
-0.36,-0.18,"qf_3.txt",4.0
-0.59,-0.19,"qf_4.txt",4.0
-0.60,-0.19,"qf_5.txt",4.0
-0.60,-0.19,"qf_6.txt",4.0
-0.59,-0.19,"qf_7.txt",4.0
-0.60,-0.19,"qf_8.txt",4.0
-0.60,-0.19,"qf_9.txt",4.0
-0.60,-0.19,"qf_10.txt",4.0
-0.60,-0.19,"qf_11.txt",4.0
-0.60,-0.19,"qf_12.txt",4.0
-0.60,-0.19,"qf_13.txt",4.0
0.43,0.29,"qf_14.txt",13.08
-0.11,-0.05,"qf_15.txt",4.0
-0.58,-0.18,"qf_16.txt",4.0
-0.59,-0.18,"qf_17.txt",4.0
-0.48,-0.14,"qf_18.txt",4.0
0.35,0.17,"qf_19.txt",9.61
0.90,0.16,"qg_1.txt",46.54
-0.46,-0.04,"qh_1.txt",4.0
-0.11,-0.15,"qh_2.txt",4.0
0.61,0.25,"qh_3.txt",45.42
-0.18,0.20,"qi_1.txt",6.3
-0.52,-0.17,"qi_2.txt",4.0
-0.02,-0.22,"qi_3.txt",4.0
-0.25,0.15,"qi_4.txt",4.0
-0.41,0.11,"qi_5.txt",4.0
0.02,0.01,"qi_6.txt",13.19
0.71,-0.18,"qi_7.txt",4.0
0.20,0.12,"qi_8.txt",4.0
-0.22,-0.12,"qi_9.txt",4.0
0.12,0.23,"qi_10.txt",20.81
-0.37,0.33,"qi_11.txt",4.0
-0.42,0.51,"qi_12.txt",4.0
-0.41,0.31,"qi_13.txt",4.0
-0.10,0.56,"qi_14.txt",4.0
-0.20,0.44,"qi_15.txt",4.0
-0.28,0.39,"qi_16.txt",4.0
-0.20,0.56,"qi_17.txt",4.0
-0.32,-0.14,"qj_1.txt",4.0
-0.41,0.24,"qj_2.txt",4.0
-0.04,0.13,"qj_3.txt",32.95
0.43,0.33,"qj_4.txt",9.84
0.19,-0.03,"qk_1.txt",8.77
0.25,-0.06,"qk_2.txt",4.0
-0.53,-0.11,"qk_3.txt",13.23
-0.59,-0.18,"qk_4.txt",4.0
-0.33,-0.14,"qk_5.txt",4.0
0.13,-0.07,"qk_6.txt",4.0
0.01,-0.04,"qk_7.txt",4.0
0.31,-0.18,"qk_8.txt",4.23
-0.24,-0.19,"qk_9.txt",4.0
-0.56,-0.18,"qk_10.txt",4.0
0.55,-0.22,"qk_11.txt",8.36
0.51,-0.05,"ql_1.txt",10.81
0.71,-0.02,"ql_2.txt",4.0
-0.04,0.22,"ql_3.txt",4.0
0.55,0.28,"ql_4.txt",4.0
-0.10,0.14,"ql_5.txt",10.85
-0.55,-0.12,"ql_6.txt",4.0
-0.36,-0.10,"ql_7.txt",4.0
-0.27,-0.31,"ql_8.txt",4.0
-0.27,-0.31,"ql_9.txt",4.0
-0.36,-0.10,"ql_10.txt",4.0
-0.26,-0.29,"ql_11.txt",4.0
-0.41,-0.16,"ql_12.txt",4.0
0.04,-0.30,"ql_13.txt",4.0
0.19,-0.31,"ql_14.txt",4.0
0.15,-0.27,"ql_15.txt",4.0
0.24,-0.29,"ql_16.txt",4.0
0.29,-0.24,"ql_17.txt",4.0
-0.03,-0.14,"ql_18.txt",4.0
0.31,-0.33,"ql_19.txt",4.0
0.05,-0.25,"ql_20.txt",4.0
0.21,-0.35,"ql_21.txt",4.0
0.43,-0.22,"ql_22.txt",4.0
0.48,-0.29,"ql_23.txt",4.0
-0.15,-0.20,"ql_24.txt",4.0
-0.59,-0.19,"ql_25.txt",4.0
-0.30,-0.17,"ql_26.txt",4.0
-0.38,-0.23,"ql_27.txt",4.0
0.14,0.44,"ql_28.txt",7.06
0.33,-0.03,"qm_1.txt",4.0
-0.57,-0.21,"qm_2.txt",4.0
0.01,-0.01,"qm_3.txt",4.0
-0.14,-0.16,"qm_4.txt",4.0
-0.10,0.73,"qm_5.txt",4.0
-0.36,0.50,"qm_6.txt",4.0
0.04,-0.19,"qm_7.txt",4.0
0.71,0.30,"qm_8.txt",20.14
-0.23,-0.38,"qm_9.txt",4.0
-0.50,-0.13,"qm_10.txt",18.54
0.17,-0.12,"qn_1.txt",4.08
-0.01,0.35,"qn_2.txt",4.0
0.43,0.37,"qn_3.txt",16.77
-0.60,-0.19,"qn_4.txt",4.0
0.18,-0.41,"qn_5.txt",4.0
-0.36,-0.01,"qn_6.txt",4.0
-0.30,-0.24,"qn_7.txt",4.0
0.46,0.11,"qn_8.txt",14.79
0.11,-0.34,"qn_9.txt",4.0
-0.48,-0.19,"qn_10.txt",4.0
0.75,-0.24,"qn_11.txt",4.0
0.28,-0.22,"qn_12.txt",4.0
-0.05,-0.31,"qn_13.txt",4.0
0.27,-0.20,"qn_14.txt",4.0
0.18,-0.42,"qn_15.txt",4.0
0.04,-0.04,"qn_16.txt",4.0
0.05,-0.41,"qn_17.txt",4.0
-0.50,0.21,"qn_18.txt",4.0
-0.56,-0.13,"qn_19.txt",4.0
-0.35,0.05,"qn_20.txt",4.0
-0.56,-0.13,"qn_21.txt",4.0
0.57,-0.04,"qn_22.txt",4.0
0.39,-0.25,"qo_1.txt",4.0
0.39,-0.25,"qo_2.txt",4.0
0.88,-0.30,"qo_3.txt",7.16
0.09,-0.38,"qo_4.txt",4.0
-0.59,-0.17,"qo_5.txt",4.0
0.05,-0.28,"qo_6.txt",4.0
0.73,-0.42,"qo_7.txt",4.0
0.87,-0.30,"qo_8.txt",4.0
0.81,-0.21,"qo_9.txt",4.0
