x,y,id,s
-3.74,-16.72,"o_29.txt",4.0
0.32,-0.62,"o_30.txt",4.0
0.31,-0.58,"o_31.txt",4.0
0.33,-0.62,"o_32.txt",4.0
0.30,-0.62,"oa_1.txt",9.27
0.30,-0.61,"oa_2.txt",4.0
0.32,-0.61,"oa_3.txt",4.0
0.32,-0.60,"oa_4.txt",9.74
0.30,-0.61,"oa_5.txt",4.0
-9.41,0.07,"oa_6.txt",4.0
11.08,12.15,"oa_7.txt",8.69
-3.33,8.80,"ob_1.txt",48.83
0.33,-0.59,"oc_1.txt",38.84
0.30,-0.65,"oc_2.txt",4.0
0.27,-0.62,"oc_3.txt",4.0
0.30,-0.61,"oc_4.txt",4.0
-14.67,-13.00,"oc_5.txt",14.77
0.30,-0.64,"od_1.txt",15.57
8.14,0.80,"od_2.txt",4.57
0.32,-0.65,"od_3.txt",4.0
0.33,-0.61,"od_4.txt",4.0
-9.07,-0.82,"od_5.txt",4.0
-13.42,-2.12,"od_6.txt",4.0
0.30,-0.58,"od_7.txt",4.0
0.31,-0.59,"od_8.txt",5.05
-9.06,-0.80,"ody2011_1.txt",10.14
2.72,-5.94,"ody2011_2.txt",36.08
0.32,-0.62,"ody2011_3.txt",29.95
0.32,-0.60,"ody2011_4.txt",4.0
-9.13,-0.81,"ody2011_5.txt",4.0
3.82,-12.67,"ody2011_6.txt",23.53
0.32,-0.59,"ody2011_7.txt",44.19
-5.00,-15.98,"odyperform_1.txt",29.1
-0.91,13.46,"oe_1.txt",4.0
-8.72,-1.72,"oe_2.txt",50.63
3.01,-11.39,"of_1.txt",8.06
8.00,0.77,"of_2.txt",48.79
-9.16,-0.81,"og_1.txt",44.94
-9.20,9.91,"og_2.txt",8.03
0.32,-0.61,"oh_1.txt",17.54
-15.90,-4.50,"oh_2.txt",5.29
0.34,-0.61,"oh_3.txt",4.0
0.31,-0.61,"oh_4.txt",4.0
0.32,-0.61,"oh_5.txt",18.43
3.05,12.30,"oh_6.txt",4.0
-6.44,15.11,"oh_7.txt",7.33
0.32,-0.60,"ohioarchive_1.txt",13.12
8.25,-10.73,"oi_1.txt",45.14
-8.25,-3.10,"oj_1.txt",45.41
0.30,-0.62,"ok_1.txt",38.72
-5.57,-14.80,"ok_2.txt",4.0
-9.85,13.04,"ok_3.txt",4.0
7.89,-14.68,"ok_4.txt",12.49
0.30,-0.59,"ol_1.txt",9.97
13.36,2.22,"ol_2.txt",33.82
0.31,-0.61,"oldaba_1.txt",4.0
0.30,-0.61,"oldaba_2.txt",4.0
0.30,-0.61,"oldaba_3.txt",4.0
0.34,-0.61,"oldaba_4.txt",4.0
0.31,-0.61,"oldaba_5.txt",4.0
0.30,-0.61,"oldaba_6.txt",4.0
-9.06,-0.80,"oldaba_7.txt",4.0
0.30,-0.61,"oldaba_8.txt",4.0
0.31,-0.62,"oldaba_9.txt",4.0
0.31,-0.62,"oldaba_10.txt",4.0
0.30,-0.61,"oldaba_11.txt",4.0
0.30,-0.61,"oldaba_12.txt",4.0
0.30,-0.61,"oldaba_13.txt",4.0
0.33,-0.63,"oldaba_14.txt",4.0
0.32,-0.62,"oldaba_15.txt",4.0
1.15,9.86,"oldaba_16.txt",4.0
0.31,-0.60,"oldaba_17.txt",4.0
0.33,-0.60,"oldaba_18.txt",4.0
0.34,-0.59,"oldaba_19.txt",4.0
0.31,-0.61,"oldaba_20.txt",4.0
8.05,0.86,"oldaba_21.txt",4.0
8.07,0.82,"oldaba_22.txt",4.0
0.30,-0.62,"oldaba_23.txt",4.0
0.30,-0.61,"oldaba_24.txt",4.0
0.27,-0.59,"oldaba_25.txt",4.0
0.30,-0.61,"oldaba_26.txt",4.0
0.30,-0.61,"oldaba_27.txt",4.0
0.27,-0.62,"oldaba_28.txt",4.0
0.28,-0.62,"oldaba_29.txt",4.0
0.31,-0.61,"oldaba_30.txt",4.0
0.31,-0.61,"oldaba_31.txt",4.0
0.30,-0.61,"oldaba_32.txt",4.0
0.29,-0.61,"oldaba_33.txt",4.0
0.27,-0.59,"oldaba_34.txt",4.0
0.34,-0.61,"oldaba_35.txt",4.0
0.34,-0.60,"oldaba_36.txt",4.0
0.31,-0.61,"oldaba_37.txt",4.0
0.29,-0.61,"oldaba_38.txt",4.0
0.32,-0.60,"oldaba_39.txt",4.0
0.31,-0.60,"oldcourses_1.txt",4.0
0.30,-0.60,"oldcourses_2.txt",4.0
9.50,1.40,"oldcourses_3.txt",4.0
0.30,-0.61,"oldcourses_4.txt",4.0
0.38,-0.63,"oldcourses_5.txt",4.0
0.30,-0.61,"oldcourses_6.txt",4.0
0.30,-0.61,"oldcourses_7.txt",4.0
0.30,-0.61,"oldcourses_8.txt",4.0
0.30,-0.60,"oldcourses_9.txt",4.0
0.31,-0.63,"oldcourses_10.txt",4.0
0.28,-0.58,"oldcourses_11.txt",4.0
0.33,-0.61,"om_1.txt",4.0
0.30,-0.61,"om_2.txt",4.0
0.30,-0.61,"om_3.txt",4.0
0.33,-0.62,"om_4.txt",4.0
0.29,-0.61,"om_5.txt",4.0
0.28,-0.61,"om_6.txt",4.0
0.28,-0.61,"om_7.txt",4.0
0.29,-0.61,"om_8.txt",4.0
0.31,-0.60,"om_9.txt",4.0
0.29,-0.60,"om_10.txt",41.04
-9.07,-0.78,"on_1.txt",7.4
0.34,-0.62,"on_2.txt",4.0
-14.01,7.12,"on_3.txt",4.0
-8.54,7.87,"on_4.txt",4.0
-9.06,-0.82,"on_5.txt",4.0
0.34,-0.61,"on_6.txt",4.0
0.32,-0.61,"on_7.txt",4.0
0.30,-0.60,"on_8.txt",4.0
0.31,-0.62,"on_9.txt",18.02
0.30,-0.60,"on_10.txt",4.0
0.31,-0.59,"on_11.txt",4.0
0.29,-0.61,"on_12.txt",4.0
0.33,-0.60,"on_13.txt",4.0
17.66,8.16,"on_14.txt",8.77
-6.89,14.68,"on_15.txt",4.25
0.33,-0.62,"on_16.txt",4.0
13.04,8.74,"online_1.txt",8.31
8.00,0.76,"oo_1.txt",23.63
0.31,-0.61,"oo_2.txt",4.0
0.29,-0.62,"oo_3.txt",4.0
0.26,-0.61,"oo_4.txt",4.0
-9.06,-0.81,"oo_5.txt",4.0
-2.48,12.34,"oo_6.txt",27.81
10.32,-2.07,"op_1.txt",4.0
0.32,-0.60,"op_2.txt",4.0
0.32,-0.61,"op_3.txt",4.0
-7.44,14.48,"op_4.txt",4.0
8.00,0.72,"op_5.txt",4.0
5.44,10.48,"op_6.txt",4.0
-9.06,-0.79,"op_7.txt",42.64
14.12,8.42,"oq_1.txt",16.08
-10.25,5.77,"oq_2.txt",4.0
-6.45,-16.56,"oq_3.txt",33.08
0.33,-0.61,"or_1.txt",48.54
0.34,-0.62,"os_1.txt",13.58
0.32,-0.61,"os_2.txt",6.82
0.31,-0.64,"os_3.txt",13.29
-11.19,6.15,"os_4.txt",4.0
0.30,-0.62,"os_5.txt",4.0
5.72,6.17,"os_6.txt",12.04
8.00,0.76,"os_7.txt",4.0
0.32,-0.64,"ot_1.txt",11.31
-9.05,-0.84,"ot_2.txt",17.4
0.32,-0.61,"ot_3.txt",4.0
0.31,-0.61,"ot_4.txt",4.0
0.30,-0.61,"ot_5.txt",4.0
-12.14,-11.26,"ot_6.txt",21.13
0.27,-0.61,"ou_1.txt",40.28
8.15,0.78,"ov_1.txt",13.99
0.33,-0.61,"ov_2.txt",7.38
0.33,-0.59,"ov_3.txt",15.89
0.32,-0.61,"ov_4.txt",4.0
14.27,10.46,"ov_5.txt",4.0
0.30,-0.61,"ov_6.txt",4.0
0.30,-0.61,"ov_7.txt",4.0
0.30,-0.61,"ov_8.txt",4.0
0.30,-0.58,"ov_9.txt",4.0
-9.06,-0.82,"ow_1.txt",47.08
0.34,-0.62,"ox_1.txt",37.85
-2.80,16.09,"ox_2.txt",9.47
0.29,-0.65,"oy_1.txt",4.0
-10.96,7.78,"oy_2.txt",22.23
0.29,-0.62,"oy_3.txt",4.0
0.29,-0.57,"oy_4.txt",27.46
-9.06,-0.80,"oz_1.txt",17.57
12.50,-0.62,"oz_2.txt",20.78
-9.12,-0.82,"oz_3.txt",4.0
13.13,9.93,"oz_4.txt",11.23
0.32,-0.61,"p_1.txt",4.0
4.75,7.26,"p_2.txt",4.0
0.29,-0.60,"p_3.txt",4.0
-9.06,-0.79,"p_4.txt",4.0
0.32,-0.60,"p_5.txt",4.0
-12.25,5.09,"p_6.txt",4.0
0.29,-0.57,"p_7.txt",4.0
0.28,-0.62,"p_8.txt",4.0
0.33,-0.59,"p_9.txt",4.0
0.30,-0.60,"p_10.txt",4.0
4.92,-0.86,"p_11.txt",4.0
0.29,-0.63,"p_12.txt",4.0
0.29,-0.62,"p_13.txt",4.0
2.52,8.90,"p_14.txt",4.0
0.29,-0.65,"p_15.txt",4.0
8.95,8.75,"p_16.txt",4.0
0.33,-0.61,"p_17.txt",4.0
0.28,-0.60,"p_18.txt",4.0
6.33,8.12,"p_19.txt",4.0
8.15,0.80,"p_20.txt",4.0
8.12,8.66,"p_21.txt",4.0
0.34,-0.60,"p_22.txt",4.0
-9.05,-0.82,"p_23.txt",4.0
0.28,-0.63,"p_24.txt",4.0
-15.66,0.84,"p_25.txt",4.0
-9.36,8.82,"p_26.txt",4.0
8.08,0.77,"p_27.txt",4.0
-4.62,12.70,"pa_1.txt",27.12
-5.33,12.22,"pa_2.txt",4.0
8.00,0.75,"pa_3.txt",4.0
15.76,4.64,"pa_4.txt",4.0
-6.80,-4.78,"pa_5.txt",4.0
0.34,-0.60,"pa_6.txt",4.0
0.29,-0.59,"pa_7.txt",4.0
0.32,-0.60,"pa_8.txt",4.0
4.69,16.48,"pa_9.txt",4.0
10.17,12.99,"pa_10.txt",4.72
-9.06,-0.81,"pa_11.txt",4.66
0.28,-0.58,"pain_1.txt",4.0
-2.66,10.13,"pain_2.txt",4.0
-9.06,-0.81,"pain_3.txt",4.0
-9.15,-0.83,"pain_4.txt",4.0
0.30,-0.61,"pain_5.txt",4.0
0.29,-0.62,"pain_6.txt",4.0
0.31,-0.57,"pain_7.txt",4.0
0.32,-0.62,"pain_8.txt",4.0
0.30,-0.59,"pain_9.txt",4.0
-7.69,-9.13,"pain_10.txt",4.0
16.54,-1.57,"pain_11.txt",4.0
8.02,15.28,"pain2_1.txt",4.0
0.30,-0.61,"pain2_2.txt",4.0
0.30,-0.62,"pain2_3.txt",6.91
0.30,-0.61,"panamar_1.txt",4.86
0.32,-0.60,"paris_1.txt",18.27
6.32,18.33,"paris_2.txt",19.22
16.13,3.53,"pb_1.txt",7.07
0.27,-0.60,"pb_2.txt",11.16
0.33,-0.62,"pb_3.txt",26.98
12.05,2.95,"pc_1.txt",41.98
0.28,-0.60,"pc_2.txt",5.57
0.29,-0.63,"pd_1.txt",50.32
0.33,-0.63,"pe_1.txt",4.41
-8.77,13.99,"pe_2.txt",33.12
0.30,-0.61,"pe_3.txt",4.0
0.29,-0.65,"pe_4.txt",4.0
0.30,-0.61,"pe_5.txt",4.0
8.00,0.72,"pe_6.txt",4.0
0.31,-0.61,"pe_7.txt",4.0
0.27,-0.59,"pe_8.txt",4.0
0.30,-0.61,"pe_9.txt",4.0
-9.04,-0.92,"pe_10.txt",4.0
0.32,-0.59,"pe_11.txt",4.0
-2.55,8.88,"pe_12.txt",4.0
0.30,-0.61,"pe_13.txt",4.0
13.58,0.11,"pe_14.txt",4.0
0.29,-0.64,"pf_1.txt",38.44
0.30,-0.61,"pf_2.txt",4.0
-9.12,-0.82,"pf_3.txt",4.0
0.30,-0.61,"pf_4.txt",4.0
0.27,-0.61,"pf_5.txt",4.0
0.30,-0.61,"pf_6.txt",4.0
8.14,0.79,"pf_7.txt",4.0
0.30,-0.61,"pf_8.txt",4.0
8.09,0.76,"pf_9.txt",4.0
0.30,-0.61,"pf_10.txt",4.0
0.32,-0.62,"pf_11.txt",4.0
0.30,-0.61,"pf_12.txt",4.0
0.34,-0.61,"pf_13.txt",4.0
0.30,-0.61,"pf_14.txt",4.0
0.30,-0.61,"pf_15.txt",4.0
0.30,-0.61,"pf_16.txt",4.0
-11.61,0.86,"pf_17.txt",4.0
0.30,-0.61,"pf_18.txt",4.0
0.28,-0.61,"pf_19.txt",4.0
0.30,-0.61,"pf_20.txt",4.0
0.39,-0.73,"pf_21.txt",4.0
0.30,-0.61,"pf_22.txt",4.0
0.32,-0.59,"pf_23.txt",4.0
0.30,-0.61,"pf_24.txt",4.0
-2.27,3.08,"pf_25.txt",4.0
0.30,-0.61,"pf_26.txt",4.0
16.60,-1.50,"pf_27.txt",4.0
0.30,-0.61,"pf_28.txt",4.0
0.29,-0.61,"pf_29.txt",4.0
0.30,-0.61,"pf_30.txt",4.0
0.33,-0.61,"pf_31.txt",4.0
-12.82,-5.27,"pg_1.txt",14.36
0.27,-0.60,"pg_2.txt",4.0
-7.38,14.39,"pg_3.txt",4.0
0.27,-0.60,"pg_4.txt",4.0
0.30,-0.65,"pg_5.txt",4.0
11.73,4.11,"pg_6.txt",4.0
0.32,-0.59,"pg_7.txt",4.0
0.31,-0.59,"pg_8.txt",4.0
9.01,-8.83,"pg_9.txt",4.0
-10.96,12.06,"pg_10.txt",4.0
-9.06,-0.79,"pg_11.txt",4.0
7.84,1.61,"pg_12.txt",25.52
0.32,-0.61,"ph_1.txt",34.78
-11.29,2.29,"phen_1.txt",7.38
0.29,-0.62,"phen_2.txt",4.0
0.30,-0.61,"phen_3.txt",4.0
0.27,-0.62,"phen_4.txt",4.0
0.30,-0.61,"phen_5.txt",4.0
0.34,-0.61,"phen_6.txt",4.0
0.30,-0.60,"phen_7.txt",4.0
8.08,0.76,"phen_8.txt",4.0
0.30,-0.61,"phen_9.txt",4.0
5.03,7.52,"phen_10.txt",4.0
0.28,-0.60,"phen_11.txt",4.0
-6.58,-13.45,"phen_12.txt",4.0
0.32,-0.65,"philosophy_1.txt",15.72
-9.05,-0.83,"pi_1.txt",31.25
0.27,-0.59,"pi_2.txt",7.43
0.30,-0.62,"pi_3.txt",7.8
0.34,-0.61,"pieces_1.txt",7.0
-14.00,8.48,"pj_1.txt",36.86
8.78,11.06,"pk_1.txt",4.0
0.30,-0.61,"pk_2.txt",4.0
0.30,-0.61,"pk_3.txt",4.0
-1.80,-6.95,"pk_4.txt",9.34
11.32,-6.14,"pk_5.txt",4.0
0.32,-0.61,"pk_6.txt",4.0
0.32,-0.61,"pk_7.txt",4.0
-8.67,-4.33,"pk_8.txt",8.73
0.30,-0.64,"pk_9.txt",4.0
-3.23,12.32,"pk_10.txt",8.33
0.30,-0.64,"pl_1.txt",44.8
8.09,0.76,"play_1.txt",4.0
-9.10,-0.86,"play_2.txt",4.0
0.32,-0.61,"play_3.txt",4.0
0.30,-0.61,"play_4.txt",4.0
1.60,10.05,"play_5.txt",4.0
0.35,-0.60,"play_6.txt",4.0
9.16,-9.38,"play_7.txt",4.0
0.30,-0.61,"play_8.txt",4.0
-8.23,4.44,"play_9.txt",4.0
-10.41,-4.52,"play_10.txt",4.0
8.09,0.76,"play_11.txt",4.0
0.30,-0.61,"play_12.txt",4.0
0.31,-0.62,"playofplays_1.txt",4.0
0.28,-0.61,"playz_1.txt",4.0
0.30,-0.62,"playz_2.txt",4.0
-4.51,-1.30,"playz_3.txt",4.0
-0.02,-0.50,"playz_4.txt",4.0
0.31,-0.60,"playz_5.txt",4.0
0.25,-0.61,"playz_6.txt",4.0
0.30,-0.61,"playz_7.txt",4.0
0.30,-0.61,"playz_8.txt",4.0
0.30,-0.61,"playz_9.txt",4.0
0.31,-0.61,"playz_10.txt",4.0
0.30,-0.61,"playz_11.txt",4.0
0.01,-0.45,"playz_12.txt",4.0
-9.71,1.56,"playz_13.txt",4.0
0.29,-0.59,"plumin_1.txt",9.79
0.31,-0.64,"pm_1.txt",45.78
13.01,-8.27,"pn_1.txt",4.94
0.33,-0.61,"pn_2.txt",16.14
0.34,-0.61,"pn_3.txt",4.0
6.95,6.79,"pn_4.txt",16.74
-9.06,-0.80,"pn_5.txt",4.0
-13.37,9.57,"po_1.txt",9.66
0.31,-0.61,"po_2.txt",4.0
0.32,-0.61,"po_3.txt",13.46
0.32,-0.61,"po_4.txt",4.0
0.31,-0.59,"po_5.txt",4.0
13.45,8.18,"po_6.txt",28.16
0.29,-0.57,"postmode_1.txt",4.0
0.31,-0.61,"postmode_2.txt",4.0
-8.53,11.02,"postmode_3.txt",4.0
-4.48,8.05,"pp_1.txt",38.98
0.33,-0.61,"pp_2.txt",9.99
0.32,-0.62,"pq_1.txt",39.63
-1.04,16.30,"pq_2.txt",4.0
0.33,-0.61,"pr_1.txt",24.52
0.31,-0.62,"pr_2.txt",17.41
14.90,-7.34,"prolegomenon_1.txt",4.0
0.31,-0.61,"prolegomenon_2.txt",4.0
-9.06,-0.82,"prolegomenon_3.txt",4.0
11.64,0.81,"prolegomenon_4.txt",4.0
0.31,-0.57,"prolegomenon_5.txt",4.0
0.31,-0.60,"prosepoetry_1.txt",5.29
0.30,-0.61,"prosepoetry_2.txt",4.0
0.30,-0.61,"prosepoetry_3.txt",4.0
0.30,-0.61,"prosepoetry_4.txt",4.0
0.31,-0.61,"prosepoetry_5.txt",4.0
8.09,0.79,"prosepoetry_6.txt",4.0
8.08,0.75,"prosepoetry_7.txt",4.0
0.33,-0.61,"prosepoetry_8.txt",4.0
0.33,-0.57,"prosepoetry_9.txt",4.0
0.32,-0.61,"prosepoetry_10.txt",5.91
0.29,-0.62,"ps_1.txt",6.05
-5.40,-6.75,"ps_2.txt",11.76
-9.07,-0.84,"ps_3.txt",6.92
0.27,-0.63,"ps_4.txt",4.0
0.28,-0.60,"ps_5.txt",4.0
3.85,11.22,"ps_6.txt",4.0
0.30,-0.62,"ps_7.txt",4.0
0.30,-0.57,"ps_8.txt",15.43
0.31,-0.58,"pt_1.txt",4.0
7.39,9.97,"pt_2.txt",4.0
0.30,-0.61,"pt_3.txt",4.0
0.32,-0.60,"pt_4.txt",21.76
0.32,-0.60,"pt_5.txt",21.98
0.30,-0.61,"pt_6.txt",4.0
-9.06,-0.82,"pt_7.txt",4.0
0.30,-0.61,"pt_8.txt",4.0
14.14,8.14,"pt_9.txt",4.0
0.30,-0.61,"pt_10.txt",4.0
15.41,-3.65,"pt_11.txt",4.0
-9.36,9.85,"ptalk_1.txt",4.0
0.32,-0.62,"ptalk_2.txt",4.0
0.30,-0.61,"ptalk_3.txt",4.0
0.31,-0.62,"ptalk_4.txt",4.0
0.33,-0.61,"ptalk_5.txt",4.0
0.27,-0.62,"ptalk_6.txt",4.0
0.28,-0.62,"pu_1.txt",57.16
9.42,7.71,"pv_1.txt",21.14
0.30,-0.61,"pv_2.txt",4.0
5.24,11.06,"pv_3.txt",4.0
0.30,-0.61,"pv_4.txt",4.0
0.30,-0.61,"pv_5.txt",4.0
0.30,-0.61,"pv_6.txt",4.0
0.29,-0.64,"pv_7.txt",4.0
0.37,-0.65,"pv_8.txt",27.49
0.30,-0.64,"pw_1.txt",14.1
0.30,-0.61,"pw_2.txt",4.0
-5.00,15.57,"pw_3.txt",26.08
-3.22,-16.49,"pw_4.txt",10.68
-15.95,-4.26,"px_1.txt",29.57
-9.05,-0.82,"px_2.txt",4.0
-9.06,-0.81,"px_3.txt",18.38
-11.17,7.46,"py_1.txt",43.48
0.31,-0.64,"py_2.txt",4.0
0.30,-0.59,"py_3.txt",4.0
2.69,-12.05,"py_4.txt",4.0
-13.09,9.83,"pz_1.txt",12.06
0.29,-0.59,"pz_2.txt",4.0
-4.65,15.67,"pz_3.txt",4.0
0.28,-0.61,"pz_4.txt",7.76
0.32,-0.58,"pz_5.txt",25.4
0.30,-0.61,"q_1.txt",4.0
0.31,-0.61,"q_2.txt",4.0
0.32,-0.62,"q_3.txt",4.0
0.28,-0.58,"q_4.txt",4.0
0.32,-0.60,"q_5.txt",4.0
0.30,-0.59,"q_6.txt",4.0
-9.14,-0.82,"q_7.txt",4.0
0.29,-0.60,"q_8.txt",4.0
0.33,-0.60,"q_9.txt",4.0
0.30,-0.61,"q_10.txt",4.0
0.31,-0.62,"q_11.txt",4.0
0.30,-0.61,"q_12.txt",4.0
0.31,-0.61,"q_13.txt",4.0
0.30,-0.60,"q_14.txt",4.0
0.31,-0.60,"q_15.txt",4.0
0.30,-0.61,"q_16.txt",4.0
0.30,-0.61,"q_17.txt",4.0
12.18,-2.55,"q_18.txt",4.0
0.31,-0.61,"q_19.txt",7.15
5.96,-13.81,"q_20.txt",4.0
0.27,-0.61,"q_21.txt",4.0
0.31,-0.61,"q_22.txt",4.0
0.30,-0.61,"q_23.txt",4.0
0.32,-0.62,"q_24.txt",4.0
0.32,-0.63,"qa_1.txt",4.0
0.30,-0.59,"qa_2.txt",4.0
0.30,-0.60,"qa_3.txt",4.0
0.30,-0.61,"qa_4.txt",4.0
-4.00,-5.15,"qa_5.txt",4.0
0.30,-0.61,"qa_6.txt",4.0
12.36,-0.08,"qa_7.txt",4.0
7.79,-5.81,"qa_8.txt",4.0
0.29,-0.61,"qa_9.txt",4.0
0.27,-0.62,"qa_10.txt",4.0
0.31,-0.65,"qa_11.txt",4.0
7.99,0.76,"qa_12.txt",4.0
0.34,-0.61,"qa_13.txt",4.0
0.28,-0.58,"qa_14.txt",4.0
0.30,-0.62,"qa_15.txt",4.0
0.29,-0.63,"qa_16.txt",4.0
0.30,-0.61,"qa_17.txt",4.0
-8.01,12.04,"qa_18.txt",4.0
0.34,-0.61,"qa_19.txt",7.15
0.29,-0.58,"qa_20.txt",4.0
0.30,-0.61,"qa_21.txt",4.0
0.33,-0.61,"qa_22.txt",4.0
0.28,-0.63,"qa_23.txt",4.0
0.30,-0.60,"qa_24.txt",4.0
-9.06,-0.80,"qb_1.txt",17.71
0.34,-0.57,"qb_2.txt",31.75
0.29,-0.62,"qc_1.txt",26.85
8.00,0.77,"qc_2.txt",24.28
-9.06,-0.81,"qd_1.txt",4.0
0.30,-0.64,"qd_2.txt",4.0
11.48,11.75,"qd_3.txt",15.6
0.27,-0.62,"qd_4.txt",29.1
0.31,-0.64,"qe_1.txt",12.4
8.02,0.74,"qe_2.txt",25.5
13.50,2.75,"qe_3.txt",6.39
0.30,-0.59,"qf_1.txt",17.55
-9.68,-13.51,"qf_2.txt",4.0
0.31,-0.63,"qf_3.txt",4.0
-16.11,1.31,"qf_4.txt",4.0
0.30,-0.62,"qf_5.txt",4.0
0.30,-0.61,"qf_6.txt",4.0
0.27,-0.61,"qf_7.txt",4.0
0.28,-0.59,"qf_8.txt",4.0
0.28,-0.59,"qf_9.txt",4.0
0.33,-0.63,"qf_10.txt",4.0
-15.99,0.20,"qf_11.txt",4.0
0.32,-0.57,"qf_12.txt",4.0
-5.24,-15.58,"qf_13.txt",4.0
-0.56,-7.85,"qf_14.txt",13.08
0.32,-0.59,"qf_15.txt",4.0
-1.27,16.28,"qf_16.txt",4.0
8.12,0.80,"qf_17.txt",4.0
0.27,-0.61,"qf_18.txt",4.0
-9.05,-0.84,"qf_19.txt",9.61
-15.80,4.60,"qg_1.txt",46.54
0.29,-0.61,"qh_1.txt",4.0
0.29,-0.65,"qh_2.txt",4.0
0.30,-0.64,"qh_3.txt",45.42
0.32,-0.62,"qi_1.txt",6.3
0.30,-0.61,"qi_2.txt",4.0
0.29,-0.64,"qi_3.txt",4.0
0.31,-0.59,"qi_4.txt",4.0
0.27,-0.62,"qi_5.txt",4.0
1.04,14.92,"qi_6.txt",13.19
0.27,-0.58,"qi_7.txt",4.0
13.26,2.08,"qi_8.txt",4.0
8.00,0.76,"qi_9.txt",4.0
3.45,8.06,"qi_10.txt",20.81
0.31,-0.60,"qi_11.txt",4.0
-6.25,6.48,"qi_12.txt",4.0
0.30,-0.59,"qi_13.txt",4.0
0.26,-0.62,"qi_14.txt",4.0
-15.03,0.88,"qi_15.txt",4.0
15.29,-3.66,"qi_16.txt",4.0
-5.20,-6.13,"qi_17.txt",4.0
0.32,-0.64,"qj_1.txt",4.0
-11.95,5.75,"qj_2.txt",4.0
0.30,-0.63,"qj_3.txt",32.95
0.31,-0.61,"qj_4.txt",9.84
0.31,-0.59,"qk_1.txt",8.77
-3.21,11.49,"qk_2.txt",4.0
0.32,-0.60,"qk_3.txt",13.23
0.30,-0.61,"qk_4.txt",4.0
4.91,-1.82,"qk_5.txt",4.0
0.27,-0.60,"qk_6.txt",4.0
0.29,-0.60,"qk_7.txt",4.0
0.30,-0.62,"qk_8.txt",4.23
16.55,-1.24,"qk_9.txt",4.0
8.00,0.75,"qk_10.txt",4.0
-11.19,-5.52,"qk_11.txt",8.36
0.30,-0.62,"ql_1.txt",10.81
6.83,15.97,"ql_2.txt",4.0
-5.42,7.39,"ql_3.txt",4.0
0.29,-0.61,"ql_4.txt",4.0
13.71,-9.49,"ql_5.txt",10.85
0.29,-0.64,"ql_6.txt",4.0
8.47,-17.70,"ql_7.txt",4.0
6.21,-15.56,"ql_8.txt",4.0
0.29,-0.57,"ql_9.txt",4.0
0.29,-0.58,"ql_10.txt",4.0
0.29,-0.59,"ql_11.txt",4.0
0.27,-0.62,"ql_12.txt",4.0
-15.59,-2.14,"ql_13.txt",4.0
-4.18,12.89,"ql_14.txt",4.0
-3.49,7.71,"ql_15.txt",4.0
0.29,-0.61,"ql_16.txt",4.0
0.30,-0.64,"ql_17.txt",4.0
0.30,-0.61,"ql_18.txt",4.0
-6.66,-4.08,"ql_19.txt",4.0
0.31,-0.60,"ql_20.txt",4.0
0.32,-0.61,"ql_21.txt",4.0
0.34,-0.60,"ql_22.txt",4.0
0.32,-0.59,"ql_23.txt",4.0
0.33,-0.61,"ql_24.txt",4.0
0.30,-0.61,"ql_25.txt",4.0
0.31,-0.61,"ql_26.txt",4.0
0.29,-0.62,"ql_27.txt",4.0
-1.01,13.32,"ql_28.txt",7.06
-9.00,-9.93,"qm_1.txt",4.0
0.34,-0.61,"qm_2.txt",4.0
0.27,-0.62,"qm_3.txt",4.0
6.94,6.55,"qm_4.txt",4.0
-11.65,9.59,"qm_5.txt",4.0
0.31,-0.64,"qm_6.txt",4.0
0.30,-0.59,"qm_7.txt",4.0
0.34,-0.60,"qm_8.txt",20.14
0.31,-0.58,"qm_9.txt",4.0
-4.28,-14.66,"qm_10.txt",18.54
-11.92,-1.43,"qn_1.txt",4.08
0.31,-0.58,"qn_2.txt",4.0
2.42,-9.13,"qn_3.txt",16.77
0.32,-0.61,"qn_4.txt",4.0
-6.53,7.70,"qn_5.txt",4.0
0.30,-0.61,"qn_6.txt",4.0
-6.26,-15.42,"qn_7.txt",4.0
0.30,-0.63,"qn_8.txt",14.79
0.31,-0.57,"qn_9.txt",4.0
0.31,-0.61,"qn_10.txt",4.0
0.27,-0.61,"qn_11.txt",4.0
0.28,-0.61,"qn_12.txt",4.0
0.28,-0.59,"qn_13.txt",4.0
-9.66,-13.53,"qn_14.txt",4.0
0.31,-0.62,"qn_15.txt",4.0
-2.53,11.67,"qn_16.txt",4.0
0.28,-0.61,"qn_17.txt",4.0
-9.06,-0.80,"qn_18.txt",4.0
-9.12,-0.81,"qn_19.txt",4.0
0.32,-0.61,"qn_20.txt",4.0
0.32,-0.61,"qn_21.txt",4.0
0.34,-0.60,"qn_22.txt",4.0
12.91,-10.48,"qo_1.txt",4.0
0.28,-0.58,"qo_2.txt",4.0
-11.20,2.04,"qo_3.txt",7.16
3.92,12.99,"qo_4.txt",4.0
1.65,11.66,"qo_5.txt",4.0
-9.17,-0.78,"qo_6.txt",4.0
0.30,-0.62,"qo_7.txt",4.0
-2.88,11.71,"qo_8.txt",4.0
-9.83,13.17,"qo_9.txt",4.0
-16.24,-1.81,"qo_10.txt",4.0
0.33,-0.64,"qo_11.txt",4.0
0.29,-0.59,"qo_12.txt",4.0
-7.89,-4.84,"qo_13.txt",4.0
-10.37,5.61,"qo_14.txt",4.0
